filename,genre,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc14_mean,mfcc14_std,mfcc15_mean,mfcc15_std,mfcc16_mean,mfcc16_std,mfcc17_mean,mfcc17_std,mfcc18_mean,mfcc18_std,mfcc19_mean,mfcc19_std,mfcc20_mean,mfcc20_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,chroma_mean,chroma_std,tempo,rms_energy_mean,rms_energy_std,tonnetz_mean,tonnetz_std
reggae.00009.au,reggae,-232.59302,80.03519,131.23956,36.609077,2.662842,24.731565,18.392391,17.375713,11.315527,17.56961,22.940382,15.980235,-10.487955,16.42072,16.763714,12.78523,-15.250354,13.11486,15.54302,11.66689,-8.380157,11.534479,8.023414,9.968342,-3.7811055,9.918809,3.1112142,9.221435,-1.4120816,8.3072405,3.2603438,8.41052,-4.1057906,8.296211,2.9342403,7.256981,0.3832841,7.8313947,0.012208354,7.938723,1609.7558037303509,1026.2325671602314,3270.7802220394738,2218.0958591574217,0.06057597535313467,0.04951183818621845,0.3829874,0.31237686,161.02108515105684,0.08663683,0.04325848,-0.0033903438335961505,0.08935578891294092
reggae.00019.au,reggae,-184.51595,92.13808,106.18037,34.65552,4.0202484,28.459991,38.737698,16.612595,8.408315,23.556368,30.45933,12.368804,-3.3555884,19.47851,20.299545,11.401657,-1.5513799,12.894393,15.922177,9.799731,-6.5210133,10.174272,13.197271,9.387106,-1.7158338,10.346053,6.852844,11.469982,-3.238749,8.633396,1.8637657,8.227418,-6.049035,8.422943,3.5135028,7.6266356,-7.4141216,9.127478,-1.7434583,7.735954,1754.5284525268155,955.9632528965848,3841.8934352626743,2114.444714340454,0.07129926651993033,0.06445115865730949,0.39388505,0.31832927,143.5546875,0.13875468,0.06816056,-0.014261207668426734,0.07538669857197991
reggae.00048.au,reggae,-123.733696,62.23849,66.19565,31.92558,8.181811,21.790556,49.759678,17.158693,8.53877,15.0798855,25.88335,13.91038,-5.3920436,12.888941,12.895175,9.827478,-2.5414345,8.520544,6.7968063,8.954377,-3.5781765,8.634355,7.636994,8.098737,-2.0558963,7.373307,4.918354,7.6643,3.664884,7.075094,4.112981,7.118628,-2.0491464,7.140778,6.7759333,6.5788445,-2.827813,6.6623044,-2.379036,6.6129894,2673.271677146076,912.6953540190282,5607.916089698626,1422.5273068185502,0.11121021188080496,0.07094721929625661,0.39015487,0.304008,109.0912943628563,0.12016339,0.03935106,-0.01937995173581475,0.09800005684979847
reggae.00068.au,reggae,-194.80711,77.967415,83.02939,37.415943,-0.7573575,22.23023,32.3753,19.393307,2.8250601,14.729713,23.167728,12.132976,2.966824,17.076899,14.221725,9.951496,8.545363,10.51664,10.447763,12.526095,7.0688815,10.528954,8.804685,9.016931,1.4087901,7.9646764,5.4087796,7.1972804,2.7515855,7.6265306,5.2473264,7.4496675,1.642781,9.350289,0.5076165,8.37377,1.1411836,8.768425,-1.5598167,8.301704,2104.9458967015426,947.5952432720669,4381.623504922117,1784.6317691931458,0.07786158511513158,0.055757234590360166,0.3586421,0.31666362,135.99917763157896,0.095324196,0.042288855,0.0030231392754839787,0.08487004216273338
reggae.00039.au,reggae,-300.35504,109.077415,99.25266,32.981728,52.999855,47.119385,43.226738,22.405554,18.883024,18.406088,24.848497,14.081855,-7.955614,13.692716,22.175869,10.473596,1.7826729,8.437957,24.79426,9.288201,8.393651,8.915882,20.71345,8.947892,2.804007,7.848931,9.560834,6.4491806,1.1138258,8.628003,5.903201,7.175166,1.1138865,7.1598697,4.1829386,5.2964134,-2.2141101,7.2235684,-2.0283017,7.097449,1312.7373064527985,735.3694856041091,2649.925642928841,2260.614056421187,0.02594957853618421,0.018791419961418688,0.5074149,0.3049966,151.99908088235293,0.10385959,0.061126765,-0.017528287360644976,0.05731441249923171
reggae.00029.au,reggae,-202.0222,77.646416,111.094864,20.075878,8.876879,31.031078,51.82644,11.55515,1.2931868,14.108054,30.043192,10.029158,-4.50889,10.216959,22.452713,9.813292,-7.146487,8.512899,11.500771,9.718663,-4.760858,7.732482,10.600747,7.853679,-2.6392035,7.1199837,9.013606,6.955421,-4.359338,5.4658346,-0.041451328,6.4447136,-4.326359,5.9337935,0.65347505,5.956782,-3.7452366,5.450929,-6.1954627,5.811089,1585.6012938810545,543.0890547964223,3736.244074109907,1495.7397545632973,0.04367887420181889,0.02332330172149772,0.42890927,0.29789454,151.99908088235293,0.103837006,0.04281005,0.016503899013025153,0.05781254947168346
reggae.00078.au,reggae,-175.48697,83.08339,78.023026,40.396748,-2.5604966,34.67095,52.86769,20.702509,15.8424015,15.7643795,24.755295,12.59529,5.29587,10.311878,8.655302,10.951723,6.6522336,9.414499,9.806406,10.476708,-3.3547556,12.307449,4.118611,9.646785,2.3579514,8.869937,-3.3535118,7.910312,0.7974128,7.830601,-0.26391488,7.6810446,-6.3318634,7.0954337,-6.457858,6.871422,-1.256674,6.9522734,-6.4551945,8.061776,2317.4758286832307,1022.8497317534874,4680.663363335671,2040.24237025902,0.09380782277960527,0.052912457238999254,0.4528192,0.28794947,160.74902797261996,0.09433407,0.031337388,0.01984716964433751,0.08679978375531229
reggae.00069.au,reggae,-142.78154,66.79782,83.62423,31.516657,21.90621,25.07736,33.849457,17.221075,4.624049,17.082495,4.162697,13.684197,1.9368716,11.101944,21.812685,9.103971,-5.9423456,9.14398,0.50014144,9.785607,17.423235,9.157663,-11.433122,8.294672,10.545723,8.48316,2.2018425,8.9124775,1.4132795,7.246795,1.7545954,6.7335715,-1.3976312,8.870795,2.0162969,7.065738,-1.8893012,7.4363365,0.63754696,7.398955,2461.457562285525,974.3750798078858,5288.368021962075,1757.59063817827,0.08041447973103716,0.05618300810164227,0.36254442,0.29827738,143.5546875,0.12575796,0.038681094,-0.030653852235464258,0.10749434202245828
reggae.00038.au,reggae,-240.0093,91.01214,108.75552,25.639717,-8.202256,34.218033,32.197624,15.578716,-8.81615,15.058053,18.640667,15.542858,-4.7014017,14.515226,15.518407,14.206274,-3.7182035,12.333477,14.536973,14.071292,-4.792446,12.9931135,6.403633,14.155663,-2.9500248,11.20414,2.4401069,11.068054,-7.1109586,9.639165,-0.15518779,9.1451845,-3.1421595,7.923819,-1.5445278,7.805113,-3.7374158,8.4934,-0.81486225,9.978936,1701.103192532159,723.5883288630972,3693.844330495356,1680.5257678198918,0.0655547812258127,0.05124306271332017,0.37383953,0.32270595,103.26921681501548,0.07575375,0.03767506,-0.0037867833023445866,0.09749958978857562
reggae.00028.au,reggae,-256.31827,95.21336,104.26259,34.323086,-7.273195,31.356794,56.246433,16.11991,11.097317,26.19011,27.300398,13.6820345,5.819084,13.378209,17.783636,9.835362,-1.2736737,10.444872,14.663482,9.394567,-3.4646602,8.645387,10.868228,7.240448,-2.461492,8.176449,1.5637312,6.7492995,-3.7310221,7.491674,-1.3596017,6.3408504,-4.2055964,6.2504706,1.3962828,6.600667,-0.27640563,6.8295517,-1.6045073,6.9166903,1640.0485302065745,891.7748577963984,3494.9705330580014,1770.003232535659,0.06783783620356038,0.06378219731575013,0.48730457,0.29219693,115.18201295754106,0.07285961,0.041966025,-0.0059853580162333555,0.07392459794706459
reggae.00079.au,reggae,-155.67242,67.46909,57.027374,43.881588,-35.247707,28.023764,33.286343,14.990452,-14.187575,12.548247,25.281809,15.576859,2.5339673,12.880059,4.2479243,8.33042,8.487785,9.029988,4.567988,7.3283305,2.8205197,7.40088,2.5739942,8.44521,2.8225186,7.8265605,3.6183274,5.449557,-2.8702095,5.6454277,-7.4973774,5.5843506,0.19377778,5.119167,-1.4596338,5.1916943,-2.1718602,4.979572,-0.05962724,4.6430674,3003.0228526329006,1042.456900164503,5294.126320475764,1223.6861960762806,0.18643386888061145,0.11089932004705305,0.47635514,0.30184835,149.8356952712393,0.08061355,0.051384825,0.005531065803607502,0.09113788728375409
reggae.00059.au,reggae,-93.51581,62.417587,80.181656,27.46268,-0.3042792,19.964529,15.263566,18.62596,4.348327,16.604939,9.056693,11.50356,1.691839,17.825815,2.5480187,10.833461,-4.297323,10.927572,1.0002484,11.185739,-1.696375,9.380239,-2.9968734,8.472547,2.2530193,8.704728,-2.0940115,7.7473984,0.3257627,6.8647943,-4.3774824,7.8272257,-4.0438805,7.9181995,-3.1599917,6.6135836,-5.416726,7.0258536,-2.1435902,7.9204073,2671.9431591250614,907.5180857804231,5700.315530971846,1785.9372832447661,0.11742559379837461,0.06140480231984907,0.37597787,0.2925134,150.3449019366401,0.12639175,0.044365726,-0.0068640434983748295,0.09615880469961441
reggae.00008.au,reggae,-194.59451,76.894936,118.551735,33.72074,-6.4070854,24.331434,40.793236,22.474861,-3.2897925,17.969364,25.464678,12.3280115,-9.3052635,15.336753,11.397985,12.792352,-6.1488495,14.186338,15.341208,11.301659,-5.157905,10.271879,5.756854,9.137056,-6.2863235,10.233524,5.8656626,10.3036375,-2.8015068,11.422194,2.5843728,8.7031355,-4.748822,8.968411,4.527494,9.431663,-3.1933517,9.305865,-0.32050592,10.168597,1691.9918927541453,706.591058952384,3657.736215502854,1639.8896023080738,0.06947274695239938,0.045968972309658976,0.36873913,0.30845097,96.09628501577757,0.10185106,0.047887698,0.005654189897087265,0.10148562752117088
reggae.00018.au,reggae,-170.9219,71.68163,107.74946,31.161776,-1.7545519,23.32674,46.44016,15.133689,-0.19604658,18.565159,24.946035,13.678575,-10.681297,14.136491,18.073286,10.936794,-10.796638,12.872545,11.152105,10.599049,-7.252453,10.825948,6.2031083,9.590996,-6.4640956,9.920986,2.0463722,9.224737,-2.440874,7.908178,2.557906,7.583744,-4.0423417,6.9654193,0.79381174,7.1847563,-3.7560382,7.747309,-1.6679436,6.3233614,1907.381884489025,868.3066543658438,4220.232814162878,1906.129904808793,0.07739862495162539,0.05845871678912975,0.3945865,0.30094257,138.5535204745873,0.10636914,0.05186345,0.010899543954537932,0.1049764432428726
reggae.00049.au,reggae,-121.49299,64.129906,89.57814,27.194065,23.786144,20.839725,32.76793,18.303186,8.857056,11.800645,-2.6159663,10.666744,6.6278014,9.014761,1.7668996,7.413736,-2.9514718,7.43082,-3.0993512,7.562357,-0.69749063,6.6733875,-5.4294267,6.47157,-6.5477986,6.6182694,-4.704497,6.210622,-3.2821007,6.745444,-6.4664598,6.361616,-6.659792,6.280473,-4.4151874,5.804745,-3.1623805,5.620449,-3.9799309,6.2521515,2322.9386798779633,746.5233836360579,5452.1336983601,1851.0908838488283,0.08073911873548761,0.04923545480842872,0.36961183,0.29623315,97.41821434418908,0.13286576,0.047211315,0.014394915050522667,0.09958382721062663
reggae.00052.au,reggae,-85.30075,57.457306,60.9427,34.302433,34.79015,24.395256,19.804203,20.475882,16.71572,18.262558,7.975334,14.211281,9.312554,11.454481,11.364072,10.874026,1.3941991,11.635338,-0.08794774,9.4893875,6.407763,9.611568,3.6292884,8.540584,5.6768217,9.0666895,7.2175846,8.374389,-0.8390437,7.8968,3.2431822,7.9420342,-2.6891913,6.833637,0.36227465,7.8244157,4.752417,7.794857,0.33321753,6.5518327,3288.4332914507586,1228.794635759852,7285.10594796101,1967.1382721745351,0.13413826673761609,0.09848473106054367,0.5022181,0.2893522,110.54184169006403,0.1900278,0.091506794,-0.02252911316641297,0.05420771675467538
reggae.00003.au,reggae,-201.14635,73.91918,104.14864,33.57895,-15.473289,27.634638,30.804382,17.736382,14.2523155,17.306147,31.42222,14.770944,-7.8675566,15.0063505,17.963144,13.770472,-4.0559983,10.724529,16.943935,10.01644,-11.217154,10.195489,12.121105,9.701809,-5.287185,9.615592,-0.6866932,10.532212,-1.3800302,8.903572,3.932362,8.876927,-5.8617177,8.215485,1.0428141,8.233598,-2.9809184,8.817557,-1.3651696,9.784994,1924.0627874000713,830.2872676958035,4154.89154260594,1950.3443833361296,0.08493448263351393,0.06347003014835992,0.3913434,0.3060083,148.65269588872698,0.094160885,0.04642554,0.0036331738362129734,0.12282700071828927
reggae.00095.au,reggae,-69.031685,52.687885,79.13812,16.910406,13.089321,22.857466,29.371025,11.6807785,0.2655617,10.276487,4.15653,8.534005,-0.4426138,10.931842,0.18855517,8.961525,2.8111448,7.816736,0.59799904,8.878719,-2.7980497,5.969211,-0.5165508,6.4612627,-3.1858015,6.757849,-7.214459,5.823697,-4.4119577,6.2517543,-6.804216,6.377077,-9.37836,5.397889,-2.347947,5.6429367,-5.9510303,5.4449105,-7.3565593,5.7457066,2617.582608076272,713.5715515017517,5720.398742864744,1351.469264871593,0.10321517330205109,0.05123071935770796,0.42458442,0.2842516,123.046875,0.16228151,0.064256966,0.030625994691053586,0.06529865666587724
reggae.00037.au,reggae,-242.5513,102.44208,98.308784,24.342144,-3.8207767,28.193108,46.032425,17.300875,3.2868474,21.580236,29.200768,13.7168,8.863108,13.698133,26.982607,13.510059,4.7228484,11.067316,13.119676,11.121558,-0.6375585,9.8871155,12.055011,9.59783,3.00419,8.922967,10.169963,8.581913,-3.266688,6.5205736,2.036473,8.030517,-3.5446408,6.0637145,0.9496666,6.931613,-6.3131065,6.217571,-2.8599465,6.40959,1709.714456389325,724.179801991992,3837.6684608105165,1664.4157454699014,0.06328759916795666,0.05206298795170147,0.5177376,0.29208398,147.5567548033145,0.08624027,0.052455164,0.01288162969343266,0.04835924632854581
reggae.00066.au,reggae,-147.08931,59.456627,120.0933,30.879854,-21.591429,20.737587,39.64055,18.379612,6.94915,13.317411,15.087431,12.927783,-1.0081931,13.963143,15.945317,11.027428,2.5432343,11.265531,4.5108314,10.873715,0.02295203,10.461572,4.3321266,9.792041,4.638779,8.269281,4.006375,6.930829,3.054718,7.9565725,0.5425983,7.497501,-6.1399174,6.985118,-1.6537441,7.9279046,-0.73003,6.974922,0.19702496,6.542477,1629.3916759342608,579.1095879329137,3259.1219592020607,1194.8726277188155,0.06711183908184984,0.035780370271778335,0.3892008,0.3051641,143.62413152452592,0.12912783,0.051514022,0.02219753496320763,0.07128343253264068
reggae.00076.au,reggae,-105.70985,95.27084,76.10178,42.59452,19.510614,27.13072,36.709297,17.243353,3.7498503,15.446477,11.684267,13.637657,0.07589353,11.05178,7.092368,10.932847,7.6598434,11.770543,10.457497,11.226961,0.9903632,11.076533,-2.1993623,8.651796,-1.5104166,9.372976,2.6376312,8.345966,2.1172302,8.031898,1.4288856,7.2882385,3.8492975,7.13844,5.698102,6.406594,-0.13352445,6.9937205,-1.5506123,7.1185327,2456.1544092561144,1216.724431819346,5054.527769295424,2315.552418722907,0.08827233093072756,0.07635196516638545,0.44042617,0.30715495,145.9157843338816,0.21068911,0.081474684,0.028790544497938164,0.08828719400341388
reggae.00027.au,reggae,-177.61339,83.23368,89.9523,31.85312,4.605283,27.255379,40.16279,23.16176,0.16708128,17.69731,23.182535,13.971967,-9.905035,15.250513,12.762709,12.197412,-7.308214,11.940358,18.732483,11.527488,-5.735256,11.320279,6.1143456,10.835125,-9.921317,10.134181,0.27476895,10.117082,-8.231639,9.369089,3.866412,9.08038,-6.8660936,8.988584,2.1783085,7.333332,-2.3552926,9.110042,1.8247569,7.8503776,2086.5315028359455,911.328301486395,4678.97170689822,1889.7224982340838,0.08737815644349846,0.07514190382036555,0.40373403,0.31617728,135.99917763157896,0.12768055,0.071653925,0.012621505196458764,0.060852633657023994
reggae.00085.au,reggae,-175.16914,90.00171,116.62998,27.582281,-55.129204,26.053871,59.90558,15.830106,1.9614092,18.552286,1.0681366,14.536878,14.602345,12.255494,-3.231406,11.948846,2.7899191,10.082608,5.709691,10.441856,-1.8400204,10.138488,7.8743434,9.321046,0.40650466,8.368386,0.04450124,8.501281,-1.159,7.683119,-4.5109925,6.9936557,-2.9495673,6.28446,-3.6833575,6.3307433,-2.5156965,6.129291,-7.052287,6.2822185,1797.4051726737525,526.7886466561417,3440.079198311726,670.3471728506538,0.09941020764802631,0.06202163933407184,0.39582387,0.30451673,116.05008770144111,0.11948926,0.05977037,0.036476756416036246,0.11056625169954606
reggae.00013.au,reggae,-206.49236,80.26114,122.64486,30.435024,-0.6156085,29.32755,29.371662,16.715025,10.252774,18.063194,28.223461,13.845477,-9.921397,15.647547,13.379462,12.387286,-8.442613,12.137276,11.284243,14.031379,-7.2747073,11.35216,7.0825186,10.277169,-10.333574,10.7830515,1.9441689,9.503107,-6.532225,11.2057085,-0.21489109,9.943156,-7.540655,9.848377,0.41365623,8.994432,-1.6585841,9.685995,-0.16716012,11.036977,1606.560170615664,794.6074196600532,3432.80424230239,1942.4049622345265,0.07054114563177244,0.05929702345633586,0.36217588,0.31223652,123.046875,0.11165976,0.051021628,0.0024928980499902475,0.06591162211338855
reggae.00042.au,reggae,-174.81073,62.619766,79.29305,24.764475,-24.333023,27.94369,17.978056,18.905466,24.470284,16.146294,15.726947,11.245224,7.472576,12.697012,4.2259116,9.882995,3.917073,9.603582,4.8066626,9.632735,2.7606578,9.25653,1.7235028,8.194047,-2.3440123,8.956592,-1.601102,8.340904,-4.455369,8.072948,-0.37273803,8.949203,-2.4354048,8.825006,1.4890796,7.623417,-0.32870978,6.3867726,-3.6642168,7.334182,2480.8459326909738,827.9204018190551,5049.419466851296,1926.1644558793141,0.10571062306501548,0.057513855159720136,0.43341032,0.2893618,121.13346665669856,0.071250305,0.038430676,0.019349682859031287,0.09119680568384839
reggae.00091.au,reggae,-159.94081,51.319637,92.81089,25.125452,-28.709526,23.41667,31.46426,16.363094,-6.6107225,19.241505,12.638019,11.1701,0.8522681,11.099041,10.961095,10.802773,-2.074935,9.776486,3.66625,8.641048,3.579506,9.483722,0.32305527,7.4345336,8.548466,8.669531,2.8394165,8.987262,6.749161,8.847895,4.8699255,7.516227,-7.0079427,7.1742105,3.97035,8.063899,-0.75895727,6.880641,-0.32640785,7.636222,2314.4949684089943,559.4413706520235,4561.047419970249,1119.7028209690557,0.12388965146091331,0.04818122652856555,0.39799446,0.2988399,143.8553392767711,0.0688135,0.030584881,0.01715471392000649,0.08821762261926976
reggae.00062.au,reggae,-265.69498,86.59229,80.61592,33.86536,9.722022,25.859879,36.657085,19.218046,27.836796,13.905712,12.086828,12.777512,15.014478,11.624735,15.116937,11.063265,6.558819,8.647855,6.284592,8.482059,7.4860234,9.877029,5.6445103,8.350438,4.349679,7.33529,3.08505,7.8927474,2.4041407,7.745907,2.185563,7.4889083,2.4785864,6.9010644,1.2730665,6.704587,-0.21760574,7.0658336,0.8088296,6.4333615,2113.391953819571,1065.2363548385804,4785.929393473055,2454.7869226617227,0.06088285180437306,0.05410309808913386,0.44482914,0.31213364,151.6853572892005,0.057322286,0.030636976,-0.04091692988622073,0.1653999185859407
reggae.00033.au,reggae,-249.42773,80.369484,111.49365,28.545958,11.282428,37.62648,41.328266,17.40452,-2.8851302,17.240587,34.554276,15.127076,0.42364588,14.445397,22.346,10.366449,-9.966396,9.940526,10.2083845,11.559433,-2.8217611,7.9503202,8.728782,8.437295,-1.4477805,6.5830126,2.2692573,6.8145976,-3.8882215,6.158067,-1.8549621,5.935076,-0.84235734,6.11758,-0.93739444,6.4658422,-3.1697903,7.6167955,-4.3267784,5.8681703,1615.9036118108697,807.4753747442073,3560.1451389560757,1944.7814165514724,0.059147790489551086,0.06101540799930658,0.4467221,0.29822996,105.16989696738185,0.074202016,0.036538325,0.005528254819420211,0.06794046316873811
reggae.00007.au,reggae,-192.26953,70.8992,116.49671,25.799955,-10.948332,26.942112,29.89508,20.428066,-0.6437028,18.551744,21.415995,11.947805,-11.890398,20.070549,18.631174,12.477192,-13.072374,12.627946,14.4536705,12.103234,-7.3830023,11.798382,4.824288,10.385796,-2.8118997,10.729826,3.11156,9.265068,-1.6245098,8.539776,-2.3962562,9.837371,-6.515826,9.4031,-1.4116211,7.6268897,-5.53472,8.385783,-2.54705,9.274637,1754.2968760284634,676.2418969658657,3769.0188759251646,1710.6166830488605,0.07391149562209752,0.044730506407744765,0.38599998,0.3027863,151.99908088235293,0.09057761,0.03905056,-0.002939707215536953,0.10440127269217524
reggae.00056.au,reggae,-162.50883,77.97104,98.486626,32.55354,-1.6052873,23.719173,20.811714,19.06647,12.058052,17.829891,11.743512,13.711369,6.093583,11.797196,4.958358,10.141061,1.7059443,10.737955,3.0551608,9.18683,-0.85991335,8.531679,4.1205864,8.228408,3.42566,8.2273855,-1.3976501,7.8798723,2.2798965,8.176083,-3.710869,8.9296465,-6.500756,9.155529,2.585176,9.746755,1.4101468,9.369459,2.229942,8.750268,2174.1042292536513,955.4035219583218,4659.646823753144,2163.150740171886,0.08318468217879257,0.055350395491732526,0.3702624,0.30526957,153.844435142643,0.10052799,0.049716722,0.03536914713637666,0.0838888320576595
reggae.00046.au,reggae,-169.03961,54.818996,79.50441,27.208017,15.242741,20.884249,42.74113,18.204912,7.68792,13.303885,17.028828,10.061047,-5.9826927,10.685722,0.54102665,8.3449135,0.06319964,8.627484,-0.9479884,9.398122,0.8362159,8.88916,-1.5890545,7.438712,-2.892287,7.805775,-4.030863,7.3404946,-5.7745085,7.168777,-2.5853257,7.0133185,-6.522957,6.725267,-6.593555,7.6841903,-2.8414476,7.572711,-1.2010624,7.8800073,2322.2929756125877,873.7506339390666,5228.026720171004,1749.0417561396391,0.08097759046052631,0.051526130824463875,0.3243008,0.31974876,134.390047576822,0.09348249,0.03347087,-0.018020469515112544,0.12705092696313736
reggae.00017.au,reggae,-154.8781,68.32787,110.041916,37.387165,-18.444853,24.625887,36.64433,18.527454,0.5231588,20.655127,31.586283,13.735361,-10.428807,17.954874,18.81091,11.662639,-7.1827836,14.965903,13.130123,11.595825,-5.251168,11.365355,8.890394,9.416307,-6.71836,10.993164,6.0094323,9.908146,-2.8002794,9.112642,3.6374125,8.007191,-2.2208931,9.957944,5.30364,7.989599,-6.5800447,7.906758,-2.9349852,8.207758,1803.5661063308744,812.0345431879219,3777.985488371952,1621.5186030809757,0.07796513702109133,0.05959570950443023,0.4259522,0.3031196,127.37542025445046,0.13965924,0.059971727,-0.01556288561803689,0.10861651700222116
